video_id,published_time,trending_date,channel_id,channel_title,video_title,category_id,thumbnail_link,view_count,like_count,dislike_count,favorite_count,comment_count,rating_disable,comment_disable,tags,description
"Wptbd1Ei5mI","2020-09-11T12:00:28Z","20.14.09","UCoIrFSMG4kt0hNF6KBgga0w","Dinah Moraes","AMIGA TALARICA!","23","https://i.ytimg.com/vi/Wptbd1Ei5mI/default.jpg","591775","56677","783","0","1886","False","False","","Gostou do vídeo? Se inscreva no canal e deixe seu like! Ative o sininho para não perder nenhum vídeo! Vídeo novo
toda segunda e sexta! 
Me encontre nas redes sociais!
Instagram:   https://instagram.com/dinahmoraesof
Twitter: http://www.twitter.com/dinahmoraesof
Facebook: https://www.facebook.com/DinahMoraesM/

ROTEIRO E DIREÇÃO:
Dinah Moraes

EDIÇÃO:
https://instagram.com/glaubertchaves_of

PARTICIPAÇÕES ESPECIAIS:
https://instagram.com/gilsousa_o_pop_star
https://instagram.com/juniorponteis
https://instagram.com/monicatulhuoficial
https://instagram.com/mikaellyvazz









Music: Epidemic Sound"
"HlGqp2KoLGA","2020-09-11T13:30:11Z","20.14.09","UC_GPxaepRgIMY1CY5Cqoc5w","Nois é Pobre","A PROFESSORA HUMILDE FOI EXPULSA DA ESCOLA ( Nathanflix )","24","https://i.ytimg.com/vi/HlGqp2KoLGA/default.jpg","386418","30565","805","0","1863","False","False","nois é pobre|nathanflix|nois e pobre|nathan braga|netflix|pobre|nathan|canal de pobre|filmes caseiros|filmes|aluno pobre|HUMILDE|PROFESSORA|A PROFESSORA HUMILDE FOI EXPULSA DA ESCOLA|A PROFESSORA HUMILDE","...................................INSCREVA-SE.............................


RECEBEMOS CARTAS PRESENTES E LEMBRANCINHAS EM NOSSA CAIXA POSTAL :

* CAIXA POSTAL - 15 
CEP - 39550-000

3º TEMPORADA ALUNO POBRE :

1º EPISÓDIO - O ALUNO POBRE CORTOU O CABELO - https://www.youtube.com/watch?v=XCS1Oyx9uEk

2 º EPISÓDIO - O ALUNO POBRE GANHOU UMA CAIXA MISTERIOSA - https://youtu.be/kOyxNv1Hvt4

3 º EPISÓDIO - O ALUNO POBRE GANHOU UM TÊNIS NOVO ? ( Nathanflix )
https://www.youtube.com/watch?v=o5drb56r1gk

4 º EPISÓDIO - O ALUNO POBRE FUGIU DE CASA - https://youtu.be/cJDtAkmUNiE

5º EPISÓDIO - O ALUNO POBRE ESTÁ MORANDO NA RUA - https://youtu.be/0nXw8LbTFsc

6 º EPISÓDIO : A CASA NOVA DO ALUNO POBRE - https://youtu.be/zJUbGf6SwKw

7º EPISÓDIO - ENTROU UM ALUNO NOVO MISTERIOSO NA ESCOLA - https://youtu.be/TYBknEZSh5w

8º EPISÓDIO - A EX NAMORADA DO ALUNO POBRE DESMAIOU - https://www.youtube.com/watch?v=VPVWxjZWYlk

9 º EPISÓDIO - O ALUNO POBRE FOI SEQUESTRADO -  https://www.youtube.com/watch?v=-dbz0l9KGNU

10 º EPISÓDIO - PERDEU A NAMORADA PARA O MELHOR AMIGO - https://youtu.be/uVxtPrtNzU4

11 º EPISÓDIO - O SEGREDO MISTERIOSO DO ALUNO POBRE - https://youtu.be/RKmyYt2vVsE

12 º EPISÓDIO - A EX NAMORADA SALVOU O EX NAMORADO  https://youtu.be/B3zC8HaShEs

13 - EPISÓDIO -  OS ALUNOS DA ESCOLA ESTÃO CORRENDO PERIGO - https://youtu.be/v4HzZlIfA4Y

14 - EPISÓDIO - CHAMOU A EX DO AMIGO PARA TOMAR SORVETE - https://www.youtube.com/watch?v=iF532xD3pDc

15 - EPISÓDIO - GANHOU UM BEIJO DA EX NAMORADA - https://www.youtube.com/watch?v=-duhtGyQjlg

16 - EPISÓDIO - A MALETA ( Nathanflix ) - https://www.youtube.com/watch?v=sUkU7KdVXUI

17 - EPISÓDIO - A PATRICINHA DA ESCOLA TRAIU SEUS AMIGOS - https://www.youtube.com/watch?v=-1iKzfedl-4

18 - DEU UMA FLOR PARA A EX NAMORADA DO AMIGO - https://youtu.be/wgFvNVlhplQ

19 - A PROFESSORA HUMILDE FOI EXPULSA DA ESCOLA - https://youtu.be/HlGqp2KoLGA

BASTIDORES DA NATHANFLIX : https://www.youtube.com/channel/UCyYeSXC3wCdh9e1jj4qTjeA

REDES SOCIAIS :

Instagram ; 
@noisepobre
@nathanbraga100k
@nathanfllix"
"6mFvg3q2AIY","2020-09-11T01:22:16Z","20.14.09","UCYbe5B10vFkqmpWIhSHWaAA","Oswaldo Montenegro Oficial","Live de Oswaldo Montenegro cantando sucessos em prol da NA'AMAT BRASIL.","10","https://i.ytimg.com/vi/6mFvg3q2AIY/default.jpg","69104","5825","46","0","274","False","False","Oswaldo Montenegro|Live|Canta comigo|Fique em casa|A Lista|Lua e flor|Bandolins|Metade|Léo e Bia|Show|Poesia|Sucessos|Musica|O perfume da memória|Youtube|Solidariedade|Zé Ramalho|Alceu Valença|O Grande Encontro|TV Globo|Emoção|Filosofia|live|laive|cantacomigo|fica em casa|quarentena|casa|musica|vídeos em alta|4 nos vídeos em alta|ao vivo|show|agenda de lives|live caetano|Na'amat|Rede Globo|Músicas para refletir|Músicas para alegrar|mensagem|reflexão|amor","Live de Oswaldo Montenegro, cantando seus sucessos, em prol da NA'AMAT BRASIL. Dia 10/09 (quinta-feira), às 20h30. Participação especial da flautista Madalena Salles. 
Se inscreva no canal e ative o sininho: https://www.youtube.com/oswaldomontenegro
Siga Oswaldo Montenegro no Instagram: https://www.instagram.com/oswaldomontenegro/ 
Facebook página oficial: https://www.facebook.com/OswaldoMontenegroOficial/

A NA’AMAT BRASIL contribui para o desenvolvimento e a valorização da mulher na sociedade e na preservação das tradições judaicas. Conheça os projetos sociais no site e faça a sua doação: http://naamat.org.br

#Fiqueemcasa e Cante #comigo"
"2T_ptD9JCo0","2020-09-10T15:16:06Z","20.14.09","UCWKtHaeXVzUscYGcm0hEunw","BRKsEDU","30 TERAFLOPS!? | Unboxing da INCRÍVEL NVIDIA Geforce RTX 3080","20","https://i.ytimg.com/vi/2T_ptD9JCo0/default.jpg","616638","85912","1198","0","3519","False","False","BRKsEDU|BRKs EDU|BRKs_EDU|BRKs|EDU|30 Teraflops|30|Teraflops|30 TF|30TF|30 TFs|Unboxing|NVIDIA|Geforce|Ampere|3080|NVIDIA RTX|RTX|RTX 3080|NVIDIA 3080|NVIDIA RTX 3080|Ray Tracing|Placa de Vídeo|GPU|Placa|de|Vídeo","Canal na Twitch: https://www.twitch.tv/brksedu
Unboxing da NVIDIA Geforce RTX 3080 Founder's Edition - a Founder's Edition não é comercializada no Brasil, e a placa me foi enviada para fins de criação de conteúdo. No Brasil a RTX 3080 será comercializada através de empresas parceiras da marca.

A RTX 3080 tem a tecnologia Ampere da NVIDIA, com uma arquitetura absurda. São 30 Teraflops!!!

Curso BRKsEDU: https://curso.brksedu.com.br
Bilômetro, baixe GRÁTIS e economize $$$ - http://bilometro.brksedu.com.br

Discord: https://discord.gg/brksedu
Camisetas BRKsEDU - http://brksedu.store

Torne-se membro do canal - http://www.youtube.com/brksedu/join

Meu equipamento (links de afiliado) abaixo:

PC de Gaming:
- Placa de vídeo NVIDIA RTX 2080ti: https://baix.in/RTX2080ti
- Processador Intel i9 9900k: https://baix.in/Intel9900k
- Mouse Logitech G903: https://baix.in/LogitechG903

PC de Gravação / Streaming:
- Placa de vídeo NVIDIA GTX 1660 Super: https://baix.in/NVIDIA1660Super
- Processador AMD Ryzen 3900X: https://baix.in/AMDRyzen3900X
- Placa de Captura Elgato HD60 Pro: https://baix.in/ElgatoHD60Pro
- Placa de Captura Avermedia GC573 4K60 HDR

- Câmera Sony A7iii: https://baix.in/SonyA7iii
- Lente 50mm f1.8: https://baix.in/Sony50mmf18

É YouTuber? Assine TubeBuddy com meu link de afiliado: https://www.tubebuddy.com/BRKsEDU

Twitter: @brksedu
Instagram: BRKsEDU
Facebook: BRKsEDU
Canal de vlogs: http://www.youtube.com/PequenoSapeca

Ouça meu Podcast:  Bora Jogar  em basicamente todas as plataformas!

Assine Epidemic Sound - biblioteca de áudio que uso em muitos de meus vídeos - com meu link de afiliado: http://share.epidemicsound.com/BRKsEDU

Também uso trilha sonora do Ronald Jenkees: https://www.ronaldjenkees.com

Contato comercial: comercial @ brksedu . com . br"
"gMPdI2eXVLk","2020-09-11T16:03:01Z","20.14.09","UCXV8LznurdAhfXk660O27uA","Rede Minas","Se Liga Na Educação - Ciências da Natureza - 11/09/20","27","https://i.ytimg.com/vi/gMPdI2eXVLk/default.jpg","29698","1593","231","0","80","False","False","Governador de Minas Gerais|Minas Gerais|Governo de Minas Gerais|COVID-19|Novo Coronavírus|Rede Minas|TV Minas|Rede Minas de Televisão|educação|Se Liga na Educação|Secretaria de Estado de Educação|tele aula|Regime de Estudo Não Presencial.|estudo não presencial|professores|alunos|aulas|enem|ciências biológicas|ciências naturais|química|biologia|física","Após as aulas, os vídeos estarão disponíveis no canal: https://www.youtube.com/channel/UCTAE3t96gJbgn1K-0yaPV2Q 

O Programa Se Liga na Educação é uma iniciativa da Secretaria de Estado de Educação, apoiada pela Rede Minas e é parte do Regime de Estudo Não Presencial. 

Vai exibir aulas com conteúdos dos diferentes componentes curriculares, divididos por grupos de disciplinas e voltadas para cada ano de escolaridade. O objetivo é levar conteúdos escolares aos alunos da rede pública, neste momento em que as atividades presenciais estão suspensas e as escolas fechadas por causa da pandemia do coronavírus.  

https://estudeemcasa.educacao.mg.gov.br/se-liga-na-educacao

Horário
Vai ao ar de 7h30 a 12h30, de segunda a sexta-feira.

As aulas são posteriormente disponibilizadas separadamente no aplicativo  Conexão Escola  e no canal do YouTube da Secretaria de Estado de Educação (http://youtube.com/estudioeducacaomg).

------------------------------------------

Inscreva-se: http://bit.ly/redeminasyoutube

------------------------------------------

App: http://bit.ly/appRedeMinas (Google Play)

------------------------------------------

Veja mais da Rede Minas
Site - http://redeminas.tv
Facebook - http://facebook.com/redeminas.tv
Twitter - http://twitter.com/redeminas
Instagram - http://instagram.com/redeminastv
YouTube - http://youtube.com/redeminas"
"4y7b03zOqGg","2020-09-10T20:19:41Z","20.14.09","UCn9Erjy00mpnWeLnRqhsA1g","Ciência Todo Dia","Mundos Paralelos Existem?","28","https://i.ytimg.com/vi/4y7b03zOqGg/default.jpg","161651","29806","109","0","1366","False","False","universos paralelos|universo paralelo|mundo paralelo|mundos paralelos|multiverso|teoria das cordas|fatos desconhecidos|curiosidades|universo|espiritualidade|física quântica|astronomia|mecânica quântica|fisica quantica|mecanica quantica|cosmos|multiversos|quantica|teoria do multiverso|física quântica e espiritualidade|quarta dimensão|universo alternativo|quarta dimensao|universos paralelos existem|lei da atração|realidades paralelas|energia|realidade paralela","A Interpretação de Muitos Mundos da Mecânica Quântica nos dá a ideia de realidades paralelas em que as diferentes possibilidades se concretizam. Nesse vídeo eu tentarei explicar melhor o que essa ideia toda significa e o porquê de universos paralelos não serem bem como nós imaginamos.

Esse vídeo foi patrocinado por @TNT Energy Drink. #PodeVir

Seja membro do nosso canal para ajudar a manter os vídeos no ar! http://youtube.com/cienciatododia/join

Minhas redes sociais:
http://instagram.com/pedroloos
http://twitter.com/pedroloos

Nosso podcast: http://anchor.fm/sinapse

E-mail: contato@cienciatododia.com.br

Direção: Pedro Loos
Edição e Animação: Caique Oliveira
Direção de Arte: Eduardo Soldatti
Roteiro: Greg de Souza e Pedro Loos

Um muito obrigado aos apoiadores do Catarse que tornaram esse vídeo possível: Patricia Guedes, Pedro Oliveira, Lucas Bundyra, Simone Neves, Pedro Amorim, Edilson Gomes, Luiz Coelho, Rapha Nascimento, Bruno Sousa, Yann Motta e René da Silva Bastos."
"AYxQcIc0HNY","2020-09-10T03:06:37Z","20.14.09","UCIVnGR9XPef8boJWJHfQAiA","NFA CHANNEL","FREE FIRE AO VIVO - LIGA NFA SEASON4 | DIA 29 - GRUPO AxB - #NFAS4","20","https://i.ytimg.com/vi/AYxQcIc0HNY/default.jpg","1594120","179922","1854","0","618","False","False","liga nfa|nfa|liga|free fire|garena|lbff|copa ff|liga brasileira|pro player|campeonato|torneio|ss|bdl|b4|los grandes|lgd|loud|loudgg|laude|pain|faz o p|god|god esports|deuses|kof|anarchysons|intz|fsk|forsaken|samuca|ale|el|gato|piu|piuzinho|thurzin|maellen|booyah|voltan|codiguin|cerol|bak|coreano|jordan|racha|price|elton|eltin|huntergod|wins|hudson|nobru|tv|ygorx|dantes|since|sharin|will|bradook|kronos|ggeasy|babi|coringa|victor|levelup|buxexa|crusherfooxi|esports|blak|blakn444","A Liga NFA Season 4 começou! O maior campeonato da comunidade com os melhores 30 times do Brasil competindo pelo o mais precioso troféu da NFA!

Lives todas as segundas, quartas e sextas às 20h! Já se inscreve no canal e liga as notificações, porque a Liga NFA está pegando fogo!

Sigam a NFA nas redes sociais!

Booyah: https://booyah.onelink.me/QhNz/NFA
Instagram: @liga.nfa
Twitter: @liganfa
YouTube: NFA CHANNEL

Sigam o instagram de nossos casters!
Samuca: @jogasamuca
Ale Maze: @ale.maze
Nanda: @nandabellissimo
Cabelo: @cabelogamer"
"NgCjAYqbINU","2020-09-10T03:00:05Z","20.14.09","UCvoWJPM95HZ7pT-HxpQ8FMw","duzz","Duzz -  Metamorfose Avalanche  (prod. LR Beats, Ecologyk) (dir. @tpiresbr)","10","https://i.ytimg.com/vi/NgCjAYqbINU/default.jpg","618964","65182","760","0","5937","False","False","duzz|aquecendo a nave|metamorfose avalanche|lr beats|ecologyk|ep|trap|matue","O EP  Aquecendo a Nave  está disponível completo no YouTube e em todas plataformas digitais.

Artista: Duzz @offduzz
Produção: LR Beats & Ecologyk @lrbeats @ecologyk 
Mixagem: Asfalto Rec @asfaltorec
Masterização: LR Beats
Direção, Câmera e Edição: TPires @tpiresbr
Still: Tick Oliveira @tick_
Making off: Willys Araujo
Maquiadora: Evelyn
Realização: UCLÃ
Capa: @mvttzx

faixa 1  Metamorfose Avalanche 

tudo bem, eu já sei, vem tudo de novo
vai valer, eu vou ver, céu da Califórnia
Compro um Jordan, um new freeze, olha como eu vôo
me entreter, entorpecer, degustando drugs

ensopei na money rain
vou brilhar bem mais que o sol
sem nunca ofuscar ninguem
só as de cem no meu anzol

antes perguntavam quem?
e hoje adivinha só?

vão olhar pro que eu ganhei
e falar que eu tive sorte

constantemente uma metamorfose
de crenças, costumes, vontades, neuroses
os mesmos sentidos, num outro holofote
por novos caminhos, me enxergo mais forte

me enxergo mais forte, me enxergo tão pronto
confesso, tem sorte e azar, não é pra tanto
confesso meus erros eu nunca fui santo
me enxergo mais perto, me enxergo distante

me apego em semblante, carburando blunts
sou mais que uma blunt, sou mais nos falantes
sou mais que uns instantes, tão irrelevantes
preciso, eterno, contínuo, constante

avante, avance
congela, avalanche
sem punch, sou Messi
só feeling, so much!
faz frio eu sou um husky
larica, outro tasty
é um teste
wtf, wtf, wtf...

ensopei na money rain
vou brilhar bem mais que o sol
sem nunca ofuscar ninguem
só as de cem no meu anzol

antes perguntavam quem?
e hoje adivinha só?

vão olhar pro que eu ganhei
e falar que eu tive sorte

apesar de sair do zero
sobre amar, qual seu critério?
corações são cemitérios
calafrio, estou falando sério

queimo um beck de colom, gelos em meu corpo
vc é o que vc come, diamonds no meu gorfo
tive um Polo 05 meu sonho era um Golf
segui meu sexto sentido, isso ninguém soube

tudo bem, eu já sei, vem tudo de novo
vai valer, eu vou ver, sol da Califórnia
Compro um Jordan, um new freeze, olha como eu vôo
me entreter, entorpecer, degustando drugs

#AQUECENDOANAVE"
"cBPSxS0IlLQ","2020-09-11T15:53:27Z","20.14.09","UCJVbvkrBLp7L2pnaqc5CmQQ","Cartoleiros Gazeta do Povo","DICAS DA RODADA 10 | CARTOLA FC 2020: NOSSO CAPITÃO NÃO PARA DE MITAR!","17","https://i.ytimg.com/vi/cBPSxS0IlLQ/default.jpg","189597","19285","149","0","1227","False","False","cartola|cartola fc|cartola 2020|dicas cartola 2020|cartola fc 2020|cartoleiros gazeta do povo|gazeta do povo cartola|cartoleiros gp|professor cartola|dicas cartola 10ª rodada|dicas cartola rodada 10|futeloucos","Nosso capitão Thiago Galhardo mitou demais mais uma vez! No vídeo, time principal, time para liga tiro curto e também de valorização para te ajudar na 10ª rodada do Cartola FC 2020! #cartola #cartolafc #cartolafc2020

- Inscrição para liga tiro curto Futeloucos com premiação: http://futeloucos.com/site/index.php/user/registrar/?code=8608955

- Receba as dicas da rodada no seu e-mail: https://bit.ly/3imY7Kn

VOCÊ PODE SE TORNAR UM CARTOLEIRO PREMIUM E GARANTIR NOSSAS DICAS EXTRAS E EXCLUSIVAS PARA TODA A TEMPORADA 2020!

Sendo assinante, você terá acesso a:

🎩 Grupos exclusivo para receber as dicas extras do Professor
🎩 Acesso aos times pessoais do Professor e do Casão em todas as rodadas
🎩 Conteúdo voltado para liga tiro curto e de rodada única
🎩 Live exclusiva no YouTube
🎩 Central de Atendimento para tirar dúvidas individuais
🎩 E muito mais!

Ficou interessado? É só clicar aqui: http://bit.ly/2rpTyty

***

Siga o Cartoleiros também no Instagram: https://www.instagram.com/cartoleirosgp/

Grupo gratuito no Telegram: https://t.me/cartoleirosgazeta

Twitter: https://twitter.com/Cartoleiros_GP

Blog: https://www.gazetadopovo.com.br/blogs/cartoleiros/

E-mail profissional: cartoleirosgp@gmail.com

***"
"pkG8HvCbO6M","2020-09-10T18:26:44Z","20.14.09","UCj0O6W8yDuLg3iraAXKgCrQ","Você Sabia?","A VERDADE SOBRE A CRIATURA MISTERIOSA QUE FOI FLAGRADA PELAS RUAS DO BRASIL","24","https://i.ytimg.com/vi/pkG8HvCbO6M/default.jpg","2413581","413194","4001","0","26099","False","False","criatura misteriosa|a verdade sobre|voce|sabia|curiosidades|criatura de ilheus|fake|falso|mentira|computacao grafica|monstro de ilheus|criatura|gravado|flagrado|capturado|pelas ruas do brasil|entenda o caso","A CRIATURA MISTERIOSA FOI FLAGRADA PELAS RUAS DO BRASIL - Entenda o Caso"
"sk-qyR224fU","2020-09-10T09:00:10Z","20.14.09","UCuhAUMLzJxlP1W7mEk0_6lA","MAMAMOO","[MV] 마마무(MAMAMOO) - WANNA BE MYSELF","10","https://i.ytimg.com/vi/sk-qyR224fU/default.jpg","11798834","995835","6641","0","65669","False","False","MAMAMOO|마마무|WANNA BE MYSELF|마마무 WANNA BE MYSELF|안다르|andar|마마무 안다르|마마무 andar|MAMAMOO andar|WANNA BE MYSELF MV|WANNA BE MYSELF 뮤직비디오|WANNA BE MYSELF 뮤비","[MV] 마마무(MAMAMOO) - WANNA BE MYSELF

Instagram: https://bit.ly/2TrQPJD
Facebook: https://bit.ly/2OYoA1W
Twitter: https://bit.ly/2TuKNbo

About MAMAMOO.
MAMAMOO(마마무) OFFICIAL CHANNEL

#MAMAMOO #마마무

MAMAMOO.
SUBSCRIBE: https://bit.ly/2PFdfsI
https://www.youtube.com/c/MAMAMOO_OFFICIAL

Don't forget to subscribe, like and leave a comment."
"X1zTtQc6HbM","2020-09-10T23:51:43Z","20.14.09","UC0LlPl_mWhIFqVxcH1l3xpQ","WebTVBrasileira","🔥Luisa assume Vitão e Whind reage; Lipe afronta Leo Dias; Cartolouco revolta a web e Adm de Jojo","24","https://i.ytimg.com/vi/X1zTtQc6HbM/default.jpg","313778","22506","421","0","846","False","False","Fofocas|famosos|babados|fofoca|celebridades|noticias|memes|babado|humor|supercelebridade|fofocadosartistas|deboche|fofocando|treta|artista|a tarde é sua|celebridade na tv|programa 10\/09/2020|programa 10\/09\/2020|ao vivo|vlog|triturando ao vivo|webtvzeiros|taticelo|webtvbrasileira|masterchef|a fazenda12|power couple brasil|de ferias com ex|bbb21|big brother brasil 21|mestre do sabor|falando de masterchef brasil|netflix|masterchef 2020|reality show|topchef 2020","#HoraDaFofoca #FalandoDeAFazenda #fazenda12

📛Nossa nova coleção de camisetas e moletons já está disponível e com as estampas que vcs, #webtvzeiros, escolheram. Compre aqui: https://www.lolja.com.br/parceiros/web-tv-brasileira/ 👊🏼

Compre o Batom que a Tati usou no programa de hj 👇
💄E|MAKE BATOM VINHO HIDRATANTE COM COLÁGENO: https://webtv.embellezevd.com/produto/emake-batom-vinho-hidratante-com-colageno-35-g 
💜Embelleze VD COMPRE ALCOOL GEL: https://webtv.embellezevd.com/produto/biosalut-alcool-gel-300ml 
Tá dando erro no CEP? Central WebTVZeiros no WhatsApp (dúvidas) 21-96470-6214 Torne-se um consultor: https://escritorio.embellezevd.com/register/WebTV
Compre produtos exclusivos Embelleze VD: https://webtv.embellezevd.com/ 
Inscreva-se no canal  WebTVZeiros Embelleze VD : https://www.youtube.com/channel/UC-H_NLtnwEwoYcrAecE99PQ

MINUTAGEM
00:00 DEIXE SEU LIKE
2:46 Kim Kardashian posta vídeo do pé e fala de boatos de que teria 6 dedos;
7:49 PERLLA JUSTIFICA FOTOS VAZADAS EM GRUPOS DE WHATSAPP;
14:17 LUISA SONZA E VITÃO ASSUMEM NAMORO E ELA AFRONTA HATERS;
20:00 Cartolouco fala do corpo de Jojo revolta a web; Adm desmente com legenda em video;
24:10 Anitta defende Jojo Todynho e debocha de Cartolouco em A Fazenda 12;
26:50 Adm de Jojo não perdoa Cartoloco e detona: “Desnecessário”
34:00 Google responde a Anitta e notifica dicionário sobre definição de 'patroa'; 
36:12 Lipe, “boy lixo” do “De Férias com o Ex” cata lixo em “A Fazenda 12” e afronta Léo Dias;
40:40 Whindersson faz postagem após anúncio de Luisa e Vitão.

Bora COMPARTILHAR e COLABORAR para o CRESCIMENTO do CANAL👊🏻

Suru-BÃO WebTVzeiros (GRUPO BATE-PAPO)
http://www.discord.gg/webtvbrasileira

INSCREVA-SE: https://www.youtube.com/subscription_center?add_user=webtvbrasileira

💥Se vc usa IOS, torne-se um membro do  Clube WebTVBr  clicando neste link: https://www.youtube.com/webtvbrasileira/join

PROGRAMAÇÃO DESTE MÊS:
🔥#HoraDaFofoca AO VIVO: de Segunda a Sexta - 20h
🥘#FalandoDeAFazenda AO VIVO: Todos os dias depois do programa da record 
Twitter: https://twitter.com/marcelowebtv
Facebook: https://www.facebook.com/marceloattbi?fref=ts
Instagram: https://www.instagram.com/marcelowebtv/

Participantes de A Fazenda 12: 
mc biel, jojo todynho, mc mirella, carol narizinho, lucas cartolouco, jakelyne oliveira, victoria villarim, jp gadelha, mariano, stefani bays, tays reis, fernandinho beatbox, lucas maciel, lidi lisboa, lipe ribeiro, mateus carrieri, raissa barbosa, juliano ceglia, rodrigo moraes, luiza ambiel"
"v438DURGUHU","2020-09-11T00:40:21Z","20.14.09","UCBKc-rPDivvwFiWdG-81wxw","TV Palmeiras/FAM","COLETIVA I LUXEMBURGO I Corinthians 0 x 2 Palmeiras","17","https://i.ytimg.com/vi/v438DURGUHU/default.jpg","198194","14717","180","0","938","False","False","coletiva luxemburgo|Palmeiras 2x1 Santos|Vitória do Palmeiras|Coletiva do Luxa","Luxa dá entrevista após jogo contra o Corinthians, pelo Campeonato Brasileiro.
---------
É fundamental que você SE INSCREVA na TV PALMEIRAS, CURTA cada vídeo e ATIVE o SINO de NOTIFICAÇÕES (para receber aviso no celular sempre que tem vídeo novo do Verdão)!
-----------
Siga o Verdão nas redes sociais! 
Facebook: http://facebook.com/Palmeiras
Instagram: http://Instagram.com/Palmeiras
Twitter: https://twitter.com/Palmeiras
------------
Clique e assine agora mesmo o Esporte Interativo Plus
https://bit.ly/2Iruc3c
-------------"
"saJ5d6zkfVs","2020-09-11T00:24:31Z","20.14.09","UCs-6sCz2LJm1PrWQN4ErsPw","Esporte Interativo","INTERNACIONAL 2X0 CEARÁ - Melhores Momentos - Brasileirão 2020 (10/09)","17","https://i.ytimg.com/vi/saJ5d6zkfVs/default.jpg","406346","17047","382","0","1328","False","False","esporte interativo|ei|thiago galhardo|thiago galhardo gol|gol inter|thiago galhardo inter|inter x ceará|inter 2x0 ceará|melhores momentos internacional|melhores momentos inter x ceará|gols inter x ceará|inter brasileirão|ceará brasileirão|thiago galhardo entrevista|galhardo x ceará|galhardo inter","Com dois gols de Thiago Galhardo, o Inter ganha em casa e aplia vantagem na liderança, agora isolada do Campeonato Brasileiro

Assista a todos os jogos da Champions League ao vivo no EI Plus por apenas R$13,90. Acesse o link: https://bit.ly/3gjMvHh

Acesse o portal do Esporte Interativo: http://www.esporteinterativo.com.br/

Canais:
De Placa - http://bit.ly/2HxPlHl
De Sola - http://bit.ly/2k0Xg90
EI Games - http://bit.ly/2ufcveA
MFM - http://bit.ly/2KnSU6P"
